Year,Code,Destination,Gender,AgeGroup,InternationalMigrantStocks,TotalPopulation,IMSPercentageofTotalPop
1995,626,Timor-Leste,bothsexes,5_9,685,112885,0.6%
1995,704,Viet Nam,bothsexes,5_9,5219,9033114,0.1%
1995,28,Antigua and Barbuda,bothsexes,5_9,1120,6972,16.1%
1995,533,Aruba,bothsexes,5_9,1256,6212,20.2%
1995,44,Bahamas,bothsexes,5_9,1019,28139,3.6%
1995,52,Barbados,bothsexes,5_9,817,20354,4.0%
1995,192,Cuba,bothsexes,5_9,353,888546,0.0%
1995,214,Dominican Republic,bothsexes,5_9,29101,960382,3.0%
1995,308,Grenada,bothsexes,5_9,708,13907,5.1%
1995,312,Guadeloupe,bothsexes,5_9,5640,35665,15.8%
1995,332,Haiti,bothsexes,5_9,1355,1096657,0.1%
1995,388,Jamaica,bothsexes,5_9,1765,282730,0.6%
1995,474,Martinique,bothsexes,5_9,4214,29878,14.1%
1995,630,Puerto Rico,bothsexes,5_9,20372,289279,7.0%
1995,662,Saint Lucia,bothsexes,5_9,585,17484,3.3%
1995,670,Saint Vincent and the Grenadines,bothsexes,5_9,485,12391,3.9%
1995,780,Trinidad and Tobago,bothsexes,5_9,1352,131454,1.0%
1995,850,United States Virgin Islands,bothsexes,5_9,2765,8693,31.8%
1995,84,Belize,bothsexes,5_9,1507,29023,5.2%
1995,188,Costa Rica,bothsexes,5_9,25680,416532,6.2%
1995,222,El Salvador,bothsexes,5_9,3740,708146,0.5%
1995,320,Guatemala,bothsexes,5_9,8765,1525430,0.6%
1995,340,Honduras,bothsexes,5_9,8802,840354,1.0%
1995,484,Mexico,bothsexes,5_9,53675,11378166,0.5%
1995,558,Nicaragua,bothsexes,5_9,7656,677615,1.1%
1995,591,Panama,bothsexes,5_9,2750,307817,0.9%
1995,32,Argentina,bothsexes,5_9,24645,3446377,0.7%
1995,68,Bolivia (Plurinational State of),bothsexes,5_9,7332,983254,0.7%
1995,76,Brazil,bothsexes,5_9,10985,17659533,0.1%
1995,152,Chile,bothsexes,5_9,11434,1413545,0.8%
1995,170,Colombia,bothsexes,5_9,15748,4153649,0.4%
1995,218,Ecuador,bothsexes,5_9,8697,1400931,0.6%
1995,254,French Guiana,bothsexes,5_9,3927,15649,25.1%
1995,328,Guyana,bothsexes,5_9,640,87066,0.7%
1995,600,Paraguay,bothsexes,5_9,13686,655030,2.1%
1995,604,Peru,bothsexes,5_9,3907,3056375,0.1%
1995,740,Suriname,bothsexes,5_9,1652,51730,3.2%
1995,858,Uruguay,bothsexes,5_9,3022,268159,1.1%
1995,862,Venezuela (Bolivarian Republic of),bothsexes,5_9,17361,2691161,0.6%
1995,36,Australia,bothsexes,5_9,79720,1291173,6.2%
1995,554,New Zealand,bothsexes,5_9,22515,286062,7.9%
1995,242,Fiji,bothsexes,5_9,755,92449,0.8%
1995,540,New Caledonia,bothsexes,5_9,1997,20249,9.9%
1995,598,Papua New Guinea,bothsexes,5_9,2803,689882,0.4%
1995,90,Solomon Islands,bothsexes,5_9,225,51202,0.4%
1995,548,Vanuatu,bothsexes,5_9,180,23799,0.8%
1995,316,Guam,bothsexes,5_9,4092,14812,27.6%
1995,296,Kiribati,bothsexes,5_9,242,10908,2.2%
1995,583,Micronesia (Fed. States of),bothsexes,5_9,196,15533,1.3%
1995,258,French Polynesia,bothsexes,5_9,1825,26382,6.9%
1995,882,Samoa,bothsexes,5_9,534,22777,2.3%
1995,776,Tonga,bothsexes,5_9,415,12024,3.5%
1995,112,Belarus,bothsexes,5_9,31560,788348,4.0%
1995,100,Bulgaria,bothsexes,5_9,1178,522688,0.2%
1995,203,Czechia,bothsexes,5_9,2060,647683,0.3%
1995,348,Hungary,bothsexes,5_9,8562,622927,1.4%
1995,616,Poland,bothsexes,5_9,18084,2933513,0.6%
1995,498,Republic of Moldova,bothsexes,5_9,7905,418364,1.9%
1995,642,Romania,bothsexes,5_9,1635,1785409,0.1%
1995,643,Russian Federation,bothsexes,5_9,340724,11799726,2.9%
1995,703,Slovakia,bothsexes,5_9,931,412687,0.2%
1995,804,Ukraine,bothsexes,5_9,171403,3499759,4.9%
1995,830,Channel Islands,bothsexes,5_9,947,8373,11.3%
1995,208,Denmark,bothsexes,5_9,12222,297241,4.1%
1995,233,Estonia,bothsexes,5_9,4588,109190,4.2%
1995,246,Finland,bothsexes,5_9,5908,315710,1.9%
1995,352,Iceland,bothsexes,5_9,785,21388,3.7%
1995,372,Ireland,bothsexes,5_9,15465,283043,5.5%
1995,428,Latvia,bothsexes,5_9,2876,193566,1.5%
1995,440,Lithuania,bothsexes,5_9,4148,278230,1.5%
1995,578,Norway,bothsexes,5_9,10635,284851,3.7%
1995,752,Sweden,bothsexes,5_9,34735,569849,6.1%
1995,826,United Kingdom,bothsexes,5_9,85278,3832980,2.2%
1995,8,Albania,bothsexes,5_9,5768,354639,1.6%
1995,70,Bosnia and Herzegovina,bothsexes,5_9,3242,292878,1.1%
1995,191,Croatia,bothsexes,5_9,17664,288838,6.1%
1995,300,Greece,bothsexes,5_9,53336,565127,9.4%
1995,380,Italy,bothsexes,5_9,67156,2811809,2.4%
1995,470,Malta,bothsexes,5_9,1326,28092,4.7%
1995,807,North Macedonia,bothsexes,5_9,2655,167647,1.6%
1995,620,Portugal,bothsexes,5_9,27767,566049,4.9%
1995,688,Serbia,bothsexes,5_9,14574,743530,2.0%
1995,705,Slovenia,bothsexes,5_9,2625,123013,2.1%
1995,724,Spain,bothsexes,5_9,44032,2114642,2.1%
1995,40,Austria,bothsexes,5_9,20039,465351,4.3%
1995,56,Belgium,bothsexes,5_9,50941,607622,8.4%
1995,250,France,bothsexes,5_9,104060,3800473,2.7%
1995,276,Germany,bothsexes,5_9,144512,4618396,3.1%
1995,442,Luxembourg,bothsexes,5_9,4120,24942,16.5%
1995,528,Netherlands,bothsexes,5_9,41042,953931,4.3%
1995,756,Switzerland,bothsexes,5_9,71656,409705,17.5%
1995,124,Canada,bothsexes,5_9,97954,1981414,4.9%
1995,840,United States of America,bothsexes,5_9,695280,19538140,3.6%
2000,108,Burundi,bothsexes,5_9,9365,1071659,0.9%
2000,174,Comoros,bothsexes,5_9,782,78762,1.0%
2000,262,Djibouti,bothsexes,5_9,5702,96456,5.9%
2000,232,Eritrea,bothsexes,5_9,611,355066,0.2%
2000,231,Ethiopia,bothsexes,5_9,40034,9999620,0.4%
2000,404,Kenya,bothsexes,5_9,59409,4599634,1.3%
2000,450,Madagascar,bothsexes,5_9,1317,2339497,0.1%
2000,454,Malawi,bothsexes,5_9,14373,1677827,0.9%
2000,480,Mauritius,bothsexes,5_9,316,108938,0.3%
2000,175,Mayotte,bothsexes,5_9,2917,20908,14.0%
2000,508,Mozambique,bothsexes,5_9,23601,2552408,0.9%
2000,638,Réunion,bothsexes,5_9,7947,70017,11.4%
2000,646,Rwanda,bothsexes,5_9,25609,1130400,2.3%
2000,690,Seychelles,bothsexes,5_9,292,7834,3.7%
2000,706,Somalia,bothsexes,5_9,1998,1347000,0.1%
2000,800,Uganda,bothsexes,5_9,91131,3855951,2.4%
2000,834,United Republic of Tanzania,bothsexes,5_9,64070,4962357,1.3%
2000,894,Zambia,bothsexes,5_9,28273,1563727,1.8%
2000,716,Zimbabwe,bothsexes,5_9,20469,1642992,1.2%
2000,24,Angola,bothsexes,5_9,2905,2514938,0.1%
2000,120,Cameroon,bothsexes,5_9,13384,2300096,0.6%
2000,140,Central African Republic,bothsexes,5_9,11097,509873,2.2%
2000,148,Chad,bothsexes,5_9,11156,1325879,0.8%
2000,178,Congo,bothsexes,5_9,23478,429421,5.5%
2000,180,Democratic Republic of the Congo,bothsexes,5_9,52660,6968300,0.8%
2000,226,Equatorial Guinea,bothsexes,5_9,251,78583,0.3%
2000,266,Gabon,bothsexes,5_9,18145,169082,10.7%
2000,678,Sao Tome and Principe,bothsexes,5_9,155,20314,0.8%
2000,72,Botswana,bothsexes,5_9,4281,212770,2.0%
2000,748,Eswatini,bothsexes,5_9,1780,146034,1.2%
2000,426,Lesotho,bothsexes,5_9,471,267472,0.2%
2000,516,Namibia,bothsexes,5_9,10576,255290,4.1%
2000,710,South Africa,bothsexes,5_9,23216,5047963,0.5%
2000,204,Benin,bothsexes,5_9,13888,1020026,1.4%
2000,854,Burkina Faso,bothsexes,5_9,50056,1755536,2.9%
2000,132,Cabo Verde,bothsexes,5_9,560,64318,0.9%
2000,384,Côte d'Ivoire,bothsexes,5_9,79578,2348765,3.4%
2000,270,Gambia,bothsexes,5_9,16197,208001,7.8%
2000,288,Ghana,bothsexes,5_9,28845,2700860,1.1%
2000,324,Guinea,bothsexes,5_9,65268,1257730,5.2%
2000,624,Guinea-Bissau,bothsexes,5_9,2726,180055,1.5%
2000,430,Liberia,bothsexes,5_9,18234,386044,4.7%
2000,466,Mali,bothsexes,5_9,29156,1639896,1.8%
2000,478,Mauritania,bothsexes,5_9,6240,374780,1.7%
2000,562,Niger,bothsexes,5_9,13012,1727693,0.8%
2000,566,Nigeria,bothsexes,5_9,52256,17209341,0.3%
2000,686,Senegal,bothsexes,5_9,16611,1436133,1.2%
2000,694,Sierra Leone,bothsexes,5_9,9806,662540,1.5%
2000,768,Togo,bothsexes,5_9,16392,685786,2.4%
2000,12,Algeria,bothsexes,5_9,14669,3687881,0.4%
2000,818,Egypt,bothsexes,5_9,9338,8301947,0.1%
2000,434,Libya,bothsexes,5_9,34764,600781,5.8%
2000,504,Morocco,bothsexes,5_9,3476,3277580,0.1%
2000,729,Sudan,bothsexes,5_9,97093,3954682,2.5%
2000,788,Tunisia,bothsexes,5_9,1776,952630,0.2%
2000,732,Western Sahara,bothsexes,5_9,165,37418,0.4%
2000,51,Armenia,bothsexes,5_9,44992,272818,16.5%
2000,31,Azerbaijan,bothsexes,5_9,11223,888836,1.3%
2000,48,Bahrain,bothsexes,5_9,11208,69631,16.1%
2000,196,Cyprus,bothsexes,5_9,3332,72774,4.6%
2000,268,Georgia,bothsexes,5_9,3010,292944,1.0%
2000,368,Iraq,bothsexes,5_9,10945,3314640,0.3%
2000,376,Israel,bothsexes,5_9,42453,541177,7.8%
2000,400,Jordan,bothsexes,5_9,252353,671574,37.6%
2000,414,Kuwait,bothsexes,5_9,57514,187091,30.7%
2000,422,Lebanon,bothsexes,5_9,95565,411845,23.2%
2000,512,Oman,bothsexes,5_9,26169,287479,9.1%
2000,634,Qatar,bothsexes,5_9,17430,51166,34.1%
2000,682,Saudi Arabia,bothsexes,5_9,363782,2740132,13.3%
2000,275,State of Palestine,bothsexes,5_9,23134,532365,4.3%
2000,760,Syrian Arab Republic,bothsexes,5_9,46316,2173558,2.1%
2000,792,Turkey,bothsexes,5_9,29064,6345061,0.5%
2000,784,United Arab Emirates,bothsexes,5_9,145309,285637,50.9%
2000,887,Yemen,bothsexes,5_9,12952,2953178,0.4%
2000,398,Kazakhstan,bothsexes,5_9,92689,1401733,6.6%
2000,417,Kyrgyzstan,bothsexes,5_9,12868,585268,2.2%
2000,762,Tajikistan,bothsexes,5_9,6201,884756,0.7%
2000,795,Turkmenistan,bothsexes,5_9,6228,581438,1.1%
2000,860,Uzbekistan,bothsexes,5_9,39991,3239891,1.2%
2000,4,Afghanistan,bothsexes,5_9,4995,3292349,0.2%
2000,50,Bangladesh,bothsexes,5_9,39250,15702481,0.2%
2000,64,Bhutan,bothsexes,5_9,1215,80514,1.5%
2000,356,India,bothsexes,5_9,56735,121810246,0.0%
2000,364,Iran (Islamic Republic of),bothsexes,5_9,157366,7277280,2.2%
2000,462,Maldives,bothsexes,5_9,1552,39515,3.9%
2000,524,Nepal,bothsexes,5_9,35990,3300811,1.1%
2000,586,Pakistan,bothsexes,5_9,32766,20065941,0.2%
2000,144,Sri Lanka,bothsexes,5_9,986,1651605,0.1%
2000,156,China,bothsexes,5_9,27282,101397628,0.0%
2000,344,"China, Hong Kong SAR",bothsexes,5_9,61537,398679,15.4%
2000,446,"China, Macao SAR",bothsexes,5_9,3323,34144,9.7%
2000,408,Dem. People's Republic of Korea,bothsexes,5_9,1582,2040193,0.1%
2000,392,Japan,bothsexes,5_9,61249,6131068,1.0%
2000,496,Mongolia,bothsexes,5_9,295,278445,0.1%
2000,410,Republic of Korea,bothsexes,5_9,2508,3486740,0.1%
2000,96,Brunei Darussalam,bothsexes,5_9,1472,34876,4.2%
2000,116,Cambodia,bothsexes,5_9,25346,1741832,1.5%
2000,360,Indonesia,bothsexes,5_9,27434,21697446,0.1%
2000,418,Lao People's Democratic Republic,bothsexes,5_9,1458,805123,0.2%
2000,458,Malaysia,bothsexes,5_9,92256,2589598,3.6%
2000,104,Myanmar,bothsexes,5_9,5675,4923026,0.1%
2000,608,Philippines,bothsexes,5_9,22333,9966997,0.2%
2000,702,Singapore,bothsexes,5_9,39341,269518,14.6%
2000,764,Thailand,bothsexes,5_9,52815,5102043,1.0%
2000,626,Timor-Leste,bothsexes,5_9,749,136180,0.6%
2000,704,Viet Nam,bothsexes,5_9,4132,9056780,0.0%
2000,28,Antigua and Barbuda,bothsexes,5_9,1130,7463,15.1%
2000,533,Aruba,bothsexes,5_9,1407,7311,19.2%
2000,44,Bahamas,bothsexes,5_9,1095,30555,3.6%
2000,52,Barbados,bothsexes,5_9,1296,20337,6.4%
2000,192,Cuba,bothsexes,5_9,276,773644,0.0%
2000,214,Dominican Republic,bothsexes,5_9,22618,1004210,2.3%
2000,308,Grenada,bothsexes,5_9,533,11163,4.8%
2000,312,Guadeloupe,bothsexes,5_9,5787,37317,15.5%
2000,332,Haiti,bothsexes,5_9,2149,1128300,0.2%
2000,388,Jamaica,bothsexes,5_9,2415,288082,0.8%
2000,474,Martinique,bothsexes,5_9,4312,29502,14.6%
2000,630,Puerto Rico,bothsexes,5_9,15355,294228,5.2%
2000,662,Saint Lucia,bothsexes,5_9,699,17305,4.0%
2000,670,Saint Vincent and the Grenadines,bothsexes,5_9,501,11469,4.4%
2000,780,Trinidad and Tobago,bothsexes,5_9,1328,104568,1.3%
2000,850,United States Virgin Islands,bothsexes,5_9,2163,10010,21.6%
2000,84,Belize,bothsexes,5_9,1721,34019,5.1%
2000,188,Costa Rica,bothsexes,5_9,21948,416859,5.3%
2000,222,El Salvador,bothsexes,5_9,1937,746121,0.3%
2000,320,Guatemala,bothsexes,5_9,2936,1715766,0.2%
2000,340,Honduras,bothsexes,5_9,1821,931957,0.2%
2000,484,Mexico,bothsexes,5_9,106793,11397439,0.9%
2000,558,Nicaragua,bothsexes,5_9,3096,683196,0.5%
2000,591,Panama,bothsexes,5_9,3098,319527,1.0%
2000,32,Argentina,bothsexes,5_9,26992,3558540,0.8%
2000,68,Bolivia (Plurinational State of),bothsexes,5_9,9844,1057207,0.9%
2000,76,Brazil,bothsexes,5_9,12557,17289345,0.1%
2000,152,Chile,bothsexes,5_9,10301,1457078,0.7%
2000,170,Colombia,bothsexes,5_9,13271,4415442,0.3%
2000,218,Ecuador,bothsexes,5_9,12781,1476554,0.9%
2000,254,French Guiana,bothsexes,5_9,3921,20064,19.5%
2000,328,Guyana,bothsexes,5_9,706,94868,0.7%
2000,600,Paraguay,bothsexes,5_9,10560,686405,1.5%
2000,604,Peru,bothsexes,5_9,3630,3087649,0.1%
2000,740,Suriname,bothsexes,5_9,2010,51774,3.9%
2000,858,Uruguay,bothsexes,5_9,3665,278590,1.3%
2000,862,Venezuela (Bolivarian Republic of),bothsexes,5_9,29317,2742419,1.1%
2000,36,Australia,bothsexes,5_9,74540,1355277,5.5%
2000,554,New Zealand,bothsexes,5_9,26615,301650,8.8%
2000,242,Fiji,bothsexes,5_9,712,96353,0.7%
2000,540,New Caledonia,bothsexes,5_9,2153,22323,9.6%
2000,598,Papua New Guinea,bothsexes,5_9,2251,759678,0.3%
2000,90,Solomon Islands,bothsexes,5_9,222,57521,0.4%
2000,548,Vanuatu,bothsexes,5_9,182,25537,0.7%
2000,316,Guam,bothsexes,5_9,3745,16128,23.2%
2000,296,Kiribati,bothsexes,5_9,239,11263,2.1%
2000,583,Micronesia (Fed. States of),bothsexes,5_9,194,14145,1.4%
2000,258,French Polynesia,bothsexes,5_9,1717,25356,6.8%
2000,882,Samoa,bothsexes,5_9,878,24512,3.6%
2000,776,Tonga,bothsexes,5_9,389,13116,3.0%
2000,112,Belarus,bothsexes,5_9,28984,589637,4.9%
2000,100,Bulgaria,bothsexes,5_9,1235,412749,0.3%
2000,203,Czechia,bothsexes,5_9,2729,594117,0.5%
2000,348,Hungary,bothsexes,5_9,4821,595950,0.8%
2000,616,Poland,bothsexes,5_9,13941,2555534,0.5%
2000,498,Republic of Moldova,bothsexes,5_9,5306,325641,1.6%
2000,642,Romania,bothsexes,5_9,3018,1243119,0.2%
2000,643,Russian Federation,bothsexes,5_9,216868,8181051,2.7%
2000,703,Slovakia,bothsexes,5_9,1296,362999,0.4%
2000,804,Ukraine,bothsexes,5_9,65713,2742827,2.4%
2000,830,Channel Islands,bothsexes,5_9,1075,8538,12.6%
2000,208,Denmark,bothsexes,5_9,15757,344541,4.6%
2000,233,Estonia,bothsexes,5_9,897,80003,1.1%
2000,246,Finland,bothsexes,5_9,5838,328350,1.8%
2000,352,Iceland,bothsexes,5_9,738,22984,3.2%
2000,372,Ireland,bothsexes,5_9,20425,256921,7.9%
2000,428,Latvia,bothsexes,5_9,2096,142405,1.5%
2000,440,Lithuania,bothsexes,5_9,1226,242156,0.5%
2000,578,Norway,bothsexes,5_9,12689,308712,4.1%
2000,752,Sweden,bothsexes,5_9,22579,597382,3.8%
2000,826,United Kingdom,bothsexes,5_9,121774,3809586,3.2%
2000,8,Albania,bothsexes,5_9,8384,329079,2.5%
2000,70,Bosnia and Herzegovina,bothsexes,5_9,4030,256060,1.6%
2000,191,Croatia,bothsexes,5_9,12764,240720,5.3%
2000,300,Greece,bothsexes,5_9,42592,545219,7.8%
2000,380,Italy,bothsexes,5_9,75195,2702082,2.8%
2000,470,Malta,bothsexes,5_9,1032,26009,4.0%
2000,807,North Macedonia,bothsexes,5_9,4248,157780,2.7%
2000,620,Portugal,bothsexes,5_9,23227,534153,4.3%
2000,688,Serbia,bothsexes,5_9,14275,651077,2.2%
2000,705,Slovenia,bothsexes,5_9,2031,100460,2.0%
2000,724,Spain,bothsexes,5_9,63842,1963694,3.3%
2000,40,Austria,bothsexes,5_9,21617,474819,4.6%
2000,56,Belgium,bothsexes,5_9,37863,617923,6.1%
2000,250,France,bothsexes,5_9,103470,3633818,2.8%
2000,276,Germany,bothsexes,5_9,178075,4163387,4.3%
2000,442,Luxembourg,bothsexes,5_9,4478,28394,15.8%
2000,528,Netherlands,bothsexes,5_9,44420,996856,4.5%
2000,756,Switzerland,bothsexes,5_9,107429,426634,25.2%
2000,124,Canada,bothsexes,5_9,108810,2027878,5.4%
2000,840,United States of America,bothsexes,5_9,842531,20848009,4.0%
2005,108,Burundi,bothsexes,5_9,13760,1101744,1.2%
2005,174,Comoros,bothsexes,5_9,739,85085,0.9%
2005,262,Djibouti,bothsexes,5_9,5527,98797,5.6%
2005,232,Eritrea,bothsexes,5_9,787,320474,0.2%
2005,231,Ethiopia,bothsexes,5_9,34710,12028485,0.3%
2005,404,Kenya,bothsexes,5_9,64038,5383466,1.2%
2005,450,Madagascar,bothsexes,5_9,1426,2761457,0.1%
2005,454,Malawi,bothsexes,5_9,13632,1921915,0.7%
2005,480,Mauritius,bothsexes,5_9,449,98364,0.5%
2005,175,Mayotte,bothsexes,5_9,3647,24991,14.6%
2005,508,Mozambique,bothsexes,5_9,23326,3022413,0.8%
2005,638,Réunion,bothsexes,5_9,9083,68756,13.2%
2005,646,Rwanda,bothsexes,5_9,32820,1229871,2.7%
2005,690,Seychelles,bothsexes,5_9,335,6941,4.8%
2005,706,Somalia,bothsexes,5_9,2189,1672772,0.1%
2005,800,Uganda,bothsexes,5_9,93207,4511386,2.1%
2005,834,United Republic of Tanzania,bothsexes,5_9,52003,5536807,0.9%
2005,894,Zambia,bothsexes,5_9,18556,1820268,1.0%
2005,716,Zimbabwe,bothsexes,5_9,18860,1621882,1.2%
2005,24,Angola,bothsexes,5_9,3725,2941130,0.1%
2005,120,Cameroon,bothsexes,5_9,11518,2535104,0.5%
2005,140,Central African Republic,bothsexes,5_9,10075,576126,1.7%
2005,148,Chad,bothsexes,5_9,40251,1619435,2.5%
2005,178,Congo,bothsexes,5_9,25534,496742,5.1%
2005,180,Democratic Republic of the Congo,bothsexes,5_9,44064,8094861,0.5%
2005,226,Equatorial Guinea,bothsexes,5_9,343,96386,0.4%
2005,266,Gabon,bothsexes,5_9,18540,180553,10.3%
2005,678,Sao Tome and Principe,bothsexes,5_9,106,22515,0.5%
2005,72,Botswana,bothsexes,5_9,3939,212463,1.9%
2005,748,Eswatini,bothsexes,5_9,1855,139163,1.3%
2005,426,Lesotho,bothsexes,5_9,232,236566,0.1%
2005,516,Namibia,bothsexes,5_9,5960,258178,2.3%
2005,710,South Africa,bothsexes,5_9,32915,4792853,0.7%
2005,204,Benin,bothsexes,5_9,17941,1168113,1.5%
2005,854,Burkina Faso,bothsexes,5_9,106719,2032792,5.2%
2005,132,Cabo Verde,bothsexes,5_9,370,56279,0.7%
2005,384,Côte d'Ivoire,bothsexes,5_9,79379,2688135,3.0%
2005,270,Gambia,bothsexes,5_9,15821,234190,6.8%
2005,288,Ghana,bothsexes,5_9,26420,2974383,0.9%
2005,324,Guinea,bothsexes,5_9,23617,1407808,1.7%
2005,624,Guinea-Bissau,bothsexes,5_9,2764,193228,1.4%
2005,430,Liberia,bothsexes,5_9,9892,455191,2.2%
2005,466,Mali,bothsexes,5_9,15306,1919351,0.8%
2005,478,Mauritania,bothsexes,5_9,6163,418883,1.5%
2005,562,Niger,bothsexes,5_9,14229,2164441,0.7%
2005,566,Nigeria,bothsexes,5_9,98725,19689543,0.5%
2005,686,Senegal,bothsexes,5_9,17103,1590481,1.1%
2005,694,Sierra Leone,bothsexes,5_9,18193,805973,2.3%
2005,768,Togo,bothsexes,5_9,23562,782679,3.0%
2005,12,Algeria,bothsexes,5_9,11113,3049865,0.4%
2005,818,Egypt,bothsexes,5_9,14404,8491657,0.2%
2005,434,Libya,bothsexes,5_9,37127,570837,6.5%
2005,504,Morocco,bothsexes,5_9,3653,3031408,0.1%
2005,729,Sudan,bothsexes,5_9,60960,4457221,1.4%
2005,788,Tunisia,bothsexes,5_9,1632,831703,0.2%
2005,732,Western Sahara,bothsexes,5_9,179,45828,0.4%
2005,51,Armenia,bothsexes,5_9,27264,191637,14.2%
2005,31,Azerbaijan,bothsexes,5_9,9586,705613,1.4%
2005,48,Bahrain,bothsexes,5_9,6997,79345,8.8%
2005,196,Cyprus,bothsexes,5_9,3793,69407,5.5%
2005,268,Georgia,bothsexes,5_9,2294,255571,0.9%
2005,368,Iraq,bothsexes,5_9,6966,3790791,0.2%
2005,376,Israel,bothsexes,5_9,32125,612232,5.2%
2005,400,Jordan,bothsexes,5_9,304394,727181,41.9%
2005,414,Kuwait,bothsexes,5_9,62811,204698,30.7%
2005,422,Lebanon,bothsexes,5_9,20110,485646,4.1%
2005,512,Oman,bothsexes,5_9,26223,266986,9.8%
2005,634,Qatar,bothsexes,5_9,41429,61763,67.1%
2005,682,Saudi Arabia,bothsexes,5_9,428007,2645616,16.2%
2005,275,State of Palestine,bothsexes,5_9,7543,550444,1.4%
2005,760,Syrian Arab Republic,bothsexes,5_9,48539,2440118,2.0%
2005,792,Turkey,bothsexes,5_9,30113,6584920,0.5%
2005,784,United Arab Emirates,bothsexes,5_9,167448,271123,61.8%
2005,887,Yemen,bothsexes,5_9,15382,3028251,0.5%
2005,398,Kazakhstan,bothsexes,5_9,93163,1142726,8.2%
2005,417,Kyrgyzstan,bothsexes,5_9,5704,506881,1.1%
2005,762,Tajikistan,bothsexes,5_9,4965,845506,0.6%
2005,795,Turkmenistan,bothsexes,5_9,6057,478092,1.3%
2005,860,Uzbekistan,bothsexes,5_9,33336,2819349,1.2%
2005,4,Afghanistan,bothsexes,5_9,5602,4085255,0.1%
2005,50,Bangladesh,bothsexes,5_9,54434,16019846,0.3%
2005,64,Bhutan,bothsexes,5_9,850,76329,1.1%
2005,356,India,bothsexes,5_9,102107,125382900,0.1%
2005,364,Iran (Islamic Republic of),bothsexes,5_9,141690,5809774,2.4%
2005,462,Maldives,bothsexes,5_9,2558,32225,7.9%
2005,524,Nepal,bothsexes,5_9,26111,3539307,0.7%
2005,586,Pakistan,bothsexes,5_9,27061,21414242,0.1%
2005,144,Sri Lanka,bothsexes,5_9,999,1617813,0.1%
2005,156,China,bothsexes,5_9,36197,89698532,0.0%
2005,344,"China, Hong Kong SAR",bothsexes,5_9,50900,330212,15.4%
2005,446,"China, Macao SAR",bothsexes,5_9,4723,25804,18.3%
2005,408,Dem. People's Republic of Korea,bothsexes,5_9,1560,1972860,0.1%
2005,392,Japan,bothsexes,5_9,65128,5949869,1.1%
2005,496,Mongolia,bothsexes,5_9,346,231779,0.1%
2005,410,Republic of Korea,bothsexes,5_9,4943,3171557,0.2%
2005,96,Brunei Darussalam,bothsexes,5_9,1531,34592,4.4%
2005,116,Cambodia,bothsexes,5_9,2629,1592242,0.2%
2005,360,Indonesia,bothsexes,5_9,35757,22720692,0.2%
2005,418,Lao People's Democratic Republic,bothsexes,5_9,1032,770945,0.1%
2005,458,Malaysia,bothsexes,5_9,93631,2701426,3.5%
2005,104,Myanmar,bothsexes,5_9,3908,5082045,0.1%
2005,608,Philippines,bothsexes,5_9,20154,10653967,0.2%
2005,702,Singapore,bothsexes,5_9,49583,250733,19.8%
2005,764,Thailand,bothsexes,5_9,66605,4647029,1.4%
2005,626,Timor-Leste,bothsexes,5_9,625,145730,0.4%
2005,704,Viet Nam,bothsexes,5_9,3900,7090709,0.1%
2005,28,Antigua and Barbuda,bothsexes,5_9,1210,7138,17.0%
2005,533,Aruba,bothsexes,5_9,789,7338,10.8%
2005,44,Bahamas,bothsexes,5_9,1335,31223,4.3%
2005,52,Barbados,bothsexes,5_9,1156,18952,6.1%
2005,192,Cuba,bothsexes,5_9,237,741021,0.0%
2005,214,Dominican Republic,bothsexes,5_9,17508,1003557,1.7%
2005,308,Grenada,bothsexes,5_9,609,9534,6.4%
2005,312,Guadeloupe,bothsexes,5_9,5834,37205,15.7%
2005,332,Haiti,bothsexes,5_9,2040,1167519,0.2%
2005,388,Jamaica,bothsexes,5_9,1940,285856,0.7%
2005,474,Martinique,bothsexes,5_9,3856,27909,13.8%
2005,630,Puerto Rico,bothsexes,5_9,13576,270300,5.0%
2005,662,Saint Lucia,bothsexes,5_9,623,15645,4.0%
2005,670,Saint Vincent and the Grenadines,bothsexes,5_9,521,10489,5.0%
2005,780,Trinidad and Tobago,bothsexes,5_9,1430,88364,1.6%
2005,850,United States Virgin Islands,bothsexes,5_9,1861,7904,23.5%
2005,84,Belize,bothsexes,5_9,1069,38110,2.8%
2005,188,Costa Rica,bothsexes,5_9,17505,395711,4.4%
2005,222,El Salvador,bothsexes,5_9,2308,733310,0.3%
2005,320,Guatemala,bothsexes,5_9,3271,1857226,0.2%
2005,340,Honduras,bothsexes,5_9,1404,1040704,0.1%
2005,484,Mexico,bothsexes,5_9,107886,11225455,1.0%
2005,558,Nicaragua,bothsexes,5_9,4491,654032,0.7%
2005,591,Panama,bothsexes,5_9,3848,340715,1.1%
2005,32,Argentina,bothsexes,5_9,37360,3498477,1.1%
2005,68,Bolivia (Plurinational State of),bothsexes,5_9,10439,1120658,0.9%
2005,76,Brazil,bothsexes,5_9,15742,17339170,0.1%
2005,152,Chile,bothsexes,5_9,12328,1322793,0.9%
2005,170,Colombia,bothsexes,5_9,9314,4332126,0.2%
2005,218,Ecuador,bothsexes,5_9,22509,1552625,1.4%
2005,254,French Guiana,bothsexes,5_9,4458,23978,18.6%
